system:index,ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,AREA_SQKM,Shape_Area,Shape_Leng,date,mean,validOn,year,.geo
1_00000000000000000000,Somalia,SO,Awdal,SO11,15884.8142524,1.31222441436,5.65707098966,1733299200000,235.95388233072325,1736323200000,2000,"{""type"":""MultiPolygon"",""coordinates"":[[[[43.33508242879812,11.447694089073888],[43.33776683090893,11.447694060694866],[43.33861403775267,11.447711886955142],[43.35995528360091,11.464215068401314],[43.360017723198354,11.464344317964427],[43.36054838299098,11.465450225194205],[43.362488074330315,11.469726503940885],[43.366407575704024,11.487888400278562],[43.36746441009534,11.492904912759158],[43.36513227697116,11.494554766399803],[43.36388374544822,11.495437643328145],[43.359678796000985,11.475888970531086],[43.35632113496507,11.466917261799503],[43.33508242879812,11.447694089073888]]],[[[43.450501792072544,11.494505731003054],[43.451478348062146,11.49127284862754],[43.45358301925763,11.492548135652338],[43.45599537702225,11.494046436290855],[43.45626743511807,11.49443881342952],[43.45627184447526,11.494443312845107],[43.45629859456711,11.49450571248801],[43.46004427347076,11.499869984410406],[43.466385144077755,11.508979920691116],[43.464704023411734,11.511468111271958],[43.46329053010992,11.510741314089403],[43.45917921583868,11.508600901339346],[43.45880017887062,11.508168382099504],[43.452120481772575,11.500400612978432],[43.45138023029934,11.497832219406508],[43.450501792072544,11.494505731003054]]],[[[43.450684654322885,11.43188656172677],[43.454711201527466,11.42810080551801],[43.455317650452606,11.420939467810737],[43.46189477893899,11.424292731747272],[43.46801712858384,11.427458663603373],[43.46826237715301,11.42781093937665],[43.46832482791314,11.427917937090468],[43.469533271378104,11.429634720796724],[43.4720392577196,11.433228770103414],[43.472877570418106,11.436876259166606],[43.473876386329195,11.441527142071028],[43.47300238677478,11.44497404191733],[43.472685827198255,11.446120025157393],[43.4713793088361,11.4468557232943],[43.46913190507538,11.448108747913782],[43.466050687896676,11.447818905990442],[43.46288918678206,11.447511218332385],[43.45947352230631,11.445923833885137],[43.45933529768829,11.445879183069584],[43.45871096734488,11.445589355216471],[43.453355630579566,11.436492771776658],[43.450684654322885,11.43188656172677]]],[[[42.683103915554504,10.606324087581035],[42.68328673246852,10.592527647437816],[42.69049263667657,10.572327926610118],[42.69549572339822,10.558290714181215],[42.69848774986889,10.546326933989405],[42.70376291190592,10.539326131885701],[42.70404829043501,10.538960498626896],[42.70696456576978,10.53701186141391],[42.7169172534482,10.530519421542987],[42.73169023606487,10.526488362291202],[42.73950261810139,10.521302474119022],[42.74670403701156,10.512330758347025],[42.753432829691434,10.485362093677468],[42.75612165675892,10.47469145173192],[42.75654526612209,10.473010349227629],[42.756897563393856,10.47168158947935],[42.763122425752684,10.456725729768912],[42.7918702938223,10.404112833394468],[42.803285555900004,10.358277715398492],[42.80486854212537,10.351927933674778],[42.81750566984178,10.318297399059064],[42.83270226461105,10.277893497555914],[42.85122540138145,10.246180331545833],[42.85336128907038,10.242541748394052],[42.85832871707275,10.234069420629728],[42.85963077080871,10.232232320359836],[42.865293862297655,10.224304019673616],[42.88128861322558,10.20709186804555],[42.94207958622124,10.152525894820066],[42.94329687736055,10.151491348830431],[42.96324247399111,10.132129961513959],[42.999008863535785,10.102035455863305],[43.0001236415036,10.101317585039478],[43.01068285926637,10.091489691530976],[43.01751863478352,10.080689729267526],[43.029295108435,10.050474898166826],[43.04888836766299,10.000122723921537],[43.05290601949514,9.989862307424708],[43.061891131477815,9.966920258306223],[43.06530679852229,9.961912699728202],[43.07647684259511,9.93328971576268],[43.08587666405173,9.908876152649128],[43.08803486561604,9.906240766024107],[43.08947067905707,9.904519588241271],[43.09389409056632,9.901095013935832],[43.099913913419705,9.896484315286076],[43.115480607046244,9.88891718711841],[43.127529118834985,9.88656278388788],[43.128849007795786,9.886321968981013],[43.13812838535016,9.886299731837935],[43.13823096472831,9.886402233545255],[43.14446920367555,9.89269850473707],[43.14465651492928,9.894058562018555],[43.14504000907395,9.89710855303119],[43.145258524006174,9.898869889580043],[43.14531649870586,9.89887884326243],[43.145325372378515,9.898927874914138],[43.14611911608475,9.899110662749186],[43.14990043019156,9.89947631333889],[43.16229223333439,9.890687454210429],[43.16675133082605,9.88885031423885],[43.168481523563536,9.888141326771777],[43.16897644473825,9.88793621885599],[43.18188554775311,9.882692316067093],[43.25689653558655,9.842712020808296],[43.26312148267966,9.815123495571944],[43.26910555101931,9.7874771176814],[43.270082123196985,9.768677531840668],[43.28387410851893,9.69067448625018],[43.289670919350755,9.657472020248077],[43.28967091935075,9.657289187244633],[43.31091410835125,9.691102559346005],[43.34075884106216,9.745811266733494],[43.37060363937749,9.800519938982218],[43.37087564949617,9.801023822287018],[43.371201176299444,9.801407355284615],[43.37596789085201,9.806941082609656],[43.40634776782641,9.84302858479486],[43.40636115631446,9.843024150897072],[43.422217732856204,9.86185046626274],[43.45657506033141,9.902642292054214],[43.49375727539515,9.946794071760648],[43.530939489942945,9.990945900640149],[43.55449692075116,10.024411409693052],[43.5545995283929,10.024558588829159],[43.55449692075116,10.02462104068756],[43.55456381010291,10.024719100231994],[43.586629234760046,10.070255461451538],[43.6283775917669,10.12954590279923],[43.67012589073822,10.188836303337022],[43.68900126208939,10.215644430223007],[43.720888304175766,10.260926640321058],[43.75554889827446,10.295533693519502],[43.7609220904187,10.30090244100533],[43.76092654561728,10.300902481112493],[43.76093100081545,10.300902455324099],[43.76093552904924,10.300902483125522],[43.820923813341054,10.290891753231689],[43.87318893389435,10.262404835092715],[43.925454064083866,10.233917832341763],[43.9589819976806,10.215644453220916],[43.98836747855244,10.199627340270132],[44.00816140720105,10.188836353539163],[44.040975980838375,10.17095531730815],[44.041078513818896,10.171093570338307],[44.06239750606274,10.200162451720326],[44.09123892485723,10.239487266940072],[44.10932508864672,10.264146054345717],[44.11789542248607,10.275828942477494],[44.15094184526721,10.320892617955353],[44.186266846919125,10.383672312911488],[44.23577623389039,10.471454182201963],[44.23667698102299,10.473050501565753],[44.23441622172252,10.4750214438442],[44.21802012256961,10.49125704907137],[44.20713987995089,10.502039114653245],[44.20168192941875,10.50767988085554],[44.18427809091157,10.51861361198188],[44.14861862762971,10.547588842729864],[44.14040502717197,10.552707906155156],[44.14014190492076,10.55280152719518],[44.13079559858801,10.555985359708927],[44.12669328135902,10.55661404655326],[44.11751197189167,10.558027588525334],[44.11022582804671,10.562022947615755],[44.096090420638944,10.57186863189292],[44.082802332235616,10.584082127566885],[44.08191051014223,10.584898136274392],[44.08189716025522,10.5849159560168],[44.081888236143904,10.584924896784944],[44.07240372599595,10.597860768027555],[44.06443973571178,10.608723107012576],[44.05784030020304,10.613574607379052],[44.047758226689794,10.619942243056727],[44.046875338482124,10.620481741968712],[44.046781675871735,10.620557582755033],[44.04677281784798,10.620566456347516],[44.01134969536075,10.64898437211042],[43.99502935045257,10.662080704974723],[43.977621048598415,10.672082500177439],[43.96579105353733,10.677321915360093],[43.95672572635429,10.681272693552941],[43.95458530641501,10.683306019741456],[43.95306926380208,10.684697280559417],[43.940079909086094,10.696603097178203],[43.93583483431279,10.700495886382662],[43.92949843962345,10.706301647569598],[43.85707815649178,10.767382393252966],[43.85608827208802,10.768300996387502],[43.838827076335754,10.784264567029412],[43.838318752319,10.784728270639167],[43.833052535556796,10.790163974982356],[43.829106236861634,10.794235103406434],[43.82901703849952,10.79432877539504],[43.816384448051835,10.807367156093806],[43.81202786155496,10.811839645091464],[43.789134847268194,10.835437187785208],[43.7684312254815,10.859021412269737],[43.76329438964827,10.86487168878662],[43.73024799179446,10.902510979016718],[43.69778573429662,10.935187308143488],[43.69219847726926,10.940805723861505],[43.68311527529164,10.952992475168438],[43.674469091033615,10.964581686847284],[43.66409720588806,10.982841692930643],[43.647023332248395,11.007001083608914],[43.63266502319221,11.032565112806386],[43.62567314030253,11.04492132922928],[43.62153957123416,11.050704747793523],[43.615033685852275,11.05967202671822],[43.598592970517366,11.082315357004019],[43.58420352086412,11.11212890082722],[43.57480812256008,11.126643272667643],[43.56504275616935,11.147128355276044],[43.55799286815249,11.171796105655927],[43.55595951790347,11.178895029483037],[43.55381914754965,11.181146815140115],[43.52803221733348,11.188419630022775],[43.52598097529939,11.187349473084593],[43.52573571878687,11.18722457764621],[43.526377845021024,11.185316124100218],[43.52771116599826,11.18389812728452],[43.539121995353725,11.178712161430875],[43.54009849336144,11.178284111793351],[43.538965871268786,11.178038881483435],[43.532723145020924,11.176562869736706],[43.52897305085421,11.177633086851175],[43.52140147891996,11.18298843432164],[43.51798140477546,11.190047203727392],[43.516318108463096,11.198733526548894],[43.516113027591416,11.199705625248221],[43.51515873709532,11.201587341820078],[43.502325445819885,11.226812529158053],[43.49982392734155,11.23173086243034],[43.49606487741441,11.243609959785681],[43.49368817418312,11.266774941607158],[43.493491958526455,11.282729600716442],[43.49339832989844,11.290220914571561],[43.48814103723015,11.300222670890435],[43.486589328690165,11.303179045198993],[43.48576439456417,11.30971610516377],[43.48546113674964,11.312092773194552],[43.48028416844722,11.321715544873015],[43.479650919873336,11.327637252772316],[43.47949042118295,11.329010619539314],[43.47949930922471,11.329041881342318],[43.47949042118295,11.329099812404367],[43.48211239785597,11.336898775009137],[43.483695315351284,11.349330750162856],[43.48914439275805,11.356166574969762],[43.49212753325697,11.359925574143134],[43.49267595154667,11.360291247270604],[43.50450152461747,11.367483769735362],[43.504430162437906,11.367675480665332],[43.50327080628398,11.370672007279873],[43.49841929171896,11.371247209721771],[43.49384870033627,11.368817032895205],[43.486843445588775,11.365031270112922],[43.47814823513666,11.357718296837222],[43.471423903231866,11.355404063502704],[43.459718739620826,11.351319518125104],[43.455322059894144,11.35168517981919],[43.45530427514419,11.351703004116619],[43.455210574393476,11.351711944070434],[43.447340329520195,11.359818566134251],[43.43839088756826,11.363764835881184],[43.43400761192563,11.366261937698024],[43.431782485307245,11.36752837922855],[43.430939728618895,11.375247058767199],[43.430908479732004,11.375487832065293],[43.429450348062495,11.3770262080075],[43.427568632512916,11.378934736298055],[43.40998643508575,11.383384879746657],[43.391797723496474,11.379911267185477],[43.39095495159023,11.379750724097107],[43.387806848352135,11.382551040792183],[43.38671880054278,11.383483023607909],[43.37247646707673,11.396762196662689],[43.35428775479513,11.41367110580978],[43.34573078865158,11.43118644813526],[43.34359039724346,11.432978998774848],[43.34111115544176,11.430932283772085],[43.33629086959768,11.42695480154298],[43.33444033143885,11.425420880673943],[43.33115398391279,11.426268108016759],[43.32018454410846,11.447181280111588],[43.31511454182559,11.465004328992148],[43.313660905852444,11.467760029269396],[43.30756083426918,11.47932247935763],[43.30229464583896,11.48518620022785],[43.29051370615447,11.490443480078081],[43.28953273930362,11.490260610218074],[43.28692413227061,11.48968545397101],[43.286460383710484,11.489685429410091],[43.28633554177611,11.489663141804693],[43.28453403728582,11.486862798218695],[43.29730046163966,11.483277672772232],[43.30010971009902,11.480896550574938],[43.30627666131238,11.469481206548732],[43.306704698056706,11.466676466140377],[43.30694101227955,11.465512667581898],[43.306080442796585,11.46295310769676],[43.306026928522364,11.462792589275436],[43.30590655805179,11.462279806956825],[43.301697168753634,11.461486047761227],[43.301683752159775,11.461490531664756],[43.30167040927991,11.46149048725439],[43.2974297733937,11.463465919905262],[43.29367524688108,11.468370931015073],[43.293091085810886,11.469115562825614],[43.292596132444594,11.469271674225121],[43.287468177819214,11.470832320066508],[43.2796156665386,11.469753235049005],[43.27349780011867,11.468870309865597],[43.26611353234668,11.468076601279519],[43.26129324789879,11.462096945910664],[43.21121529827014,11.382772870304903],[43.1611373304962,11.303448858935461],[43.111059452969926,11.224124767278855],[43.06098147763235,11.144800707407072],[43.051171496808934,11.129251797803212],[43.00828379582736,11.061210392208698],[42.96921317417545,10.999269035635264],[42.969008072363785,10.998979215912284],[42.96808057741411,10.997498754443535],[42.96148559333721,10.984313211950136],[42.94334149695841,10.96243240543754],[42.91706842977954,10.925016082136525],[42.91685442736615,10.924730721893429],[42.91009443126999,10.91387726485498],[42.89245420877488,10.89165308734913],[42.87182194777009,10.86368560543152],[42.870484219379755,10.861326746218317],[42.868000485600966,10.858499681226538],[42.862814561464745,10.851472147133848],[42.85571119820204,10.838072506226034],[42.84432268804032,10.826403034664978],[42.82351208337229,10.798190329646701],[42.82302152901684,10.797543748470442],[42.811280760398745,10.780884534049212],[42.81091506491266,10.780273633287063],[42.80288429271082,10.770860486552822],[42.794211328983835,10.759364913996507],[42.78869542971154,10.750669696673327],[42.77846179421507,10.73751532032732],[42.76652921836756,10.721970936730376],[42.74186593561267,10.682235890829439],[42.73870885841171,10.677125733984923],[42.72290133679457,10.651490360881267],[42.72271851084614,10.651307572417108],[42.72260256664853,10.651218346437307],[42.7225981674745,10.651209418363969],[42.72185790790041,10.650629783607295],[42.70367370282128,10.636289272931215],[42.703357143589095,10.6361332355916],[42.703254582158976,10.63605293690823],[42.70254559739694,10.635317162285402],[42.6929584674351,10.625199490685866],[42.68558315635467,10.613828804321464],[42.6851194176742,10.613097497863242],[42.683103915554504,10.606324087581035]]]]}"
1_00000000000000000001,Somalia,SO,Bakool,SO25,25797.6140968,2.10138869235,6.65022548863,1733299200000,362.2044202782277,1736323200000,2000,"{""type"":""Polygon"",""coordinates"":[[[42.88531519175112,4.30792416871066],[42.885417762344794,4.3076164703218796],[42.96842170220979,4.162069159353879],[43.05142560775768,4.016521911494349],[43.05531845796691,4.0098555288192115],[43.088841946582754,3.9521993633643415],[43.09144158963377,3.9477447054343533],[43.10107325160448,3.9315180375490546],[43.140924282930165,3.851517323598995],[43.140928720152814,3.8514994675750525],[43.140924282930165,3.8514325903655804],[43.138569837587475,3.830283102349761],[43.13287555449792,3.779088156989468],[43.132616970432906,3.7767694304450847],[43.12939299055286,3.7477317550846343],[43.12092072265337,3.671516778849593],[43.120951943474246,3.6715033987077756],[43.23631336545379,3.6317460742561893],[43.23634901747741,3.6316836549363343],[43.32354448781783,3.601602528168585],[43.41074002855661,3.571521424041809],[43.41088714161677,3.571472411397375],[43.4111056772647,3.571521454546645],[43.46618889381074,3.584524212776933],[43.470991402021966,3.585656793911951],[43.56117668074097,3.6068731907456613],[43.580872532600836,3.6115106937169523],[43.599221765893866,3.6316836303706417],[43.68090800358533,3.721494398839862],[43.74527957520314,3.841033958155821],[43.750915931081416,3.8514994879763904],[43.75946397704559,3.857893864306571],[43.77533837352439,3.8697951747001995],[43.79094075463504,3.881495849106723],[43.7923632583312,3.882129033111417],[43.79778552992432,3.8846439897191822],[43.797727510072846,3.8847063864477027],[43.79791485191085,3.8847063995197586],[43.8161882039377,3.8928085960722214],[43.84862821066034,3.907189172397649],[43.88088084371907,3.921489536185901],[43.880920987558795,3.921507387231406],[43.95092890028404,3.9215073438146266],[43.95098681014558,3.921489545475697],[44.01731596104957,3.901289828623189],[44.017320465422195,3.9012898217737333],[44.01735163276319,3.9012809089164695],[44.0991493731321,3.8763879734758295],[44.18094711929962,3.851495032090369],[44.211139718017975,3.7856430178261173],[44.24705332918939,3.7073010858964874],[44.27331293330195,3.650001610231353],[44.276554722200025,3.6429295152701857],[44.28192347163057,3.6312154460090795],[44.2841574841304,3.6263282715916803],[44.29107798659935,3.611510670620094],[44.310947770268385,3.5717711362672957],[44.311094927118226,3.571472375908274],[44.31109492711822,3.559571049560636],[44.311094927118226,3.5136735433581587],[44.311094927118226,3.5106814666516204],[44.31109492711822,3.507872225543166],[44.311094927118226,3.504884655801663],[44.311094927118226,3.5018926087321347],[44.311094927118226,3.4989005199002956],[44.311094927118226,3.4959084462430727],[44.311094927118226,3.492920878357539],[44.311094927118226,3.489928834914669],[44.311094927118226,3.486878780618602],[44.311094927118226,3.4838867159414177],[44.311094927118226,3.4808946668311513],[44.311094927118226,3.477907065237524],[44.311094927118226,3.4749150471306125],[44.31109492711822,3.4719229880103937],[44.311094927118226,3.468872946868148],[44.311094927118226,3.4658808675024892],[44.311094927118226,3.463071630055625],[44.311094927118226,3.460084054508294],[44.311094927118226,3.4570920082723195],[44.311094927118226,3.454099921526462],[44.311094927118226,3.451112336563662],[44.311094927118226,3.4094286491558683],[44.31109492711822,3.3914808084364054],[44.310947770268385,3.391235512446252],[44.3029302820052,3.378014316543118],[44.29392294871672,3.3631699641102966],[44.28697121803417,3.351585180770741],[44.28094692066567,3.3415433025847485],[44.30186460936171,3.32866988883092],[44.33392109729192,3.30894725657827],[44.37297830299543,3.2849127018962583],[44.41088957105702,3.2614756877479683],[44.42151567695999,3.2620375169420583],[44.43503120074062,3.2627554663511065],[44.4355707531092,3.2627822337800354],[44.47192575321694,3.264708556680043],[44.555208416355875,3.268761855559554],[44.56735055542462,3.2693727489478177],[44.6109560798144,3.271548802478357],[44.6409569562391,3.259540448514011],[44.66095601003631,3.251536365700267],[44.78088348565845,3.2714863983488573],[44.78047329235416,3.289639372397021],[44.77828829773429,3.3861878570312633],[44.772206101291204,3.6477497849465794],[44.77214368155529,3.650269175697585],[44.77087281748197,3.7014774817461507],[44.78235501890386,3.7623041091773928],[44.80095835979379,3.861496782520444],[44.77569310750096,3.967997956971082],[44.765169659647555,4.012379393805797],[44.75109672125397,4.071471391887473],[44.7504680155525,4.074351953922636],[44.74971440158264,4.0775179111320945],[44.74965645828398,4.077772124354532],[44.74963413936446,4.077879151819755],[44.744546290277576,4.102600412620295],[44.72316042817497,4.206912116129227],[44.681093282449176,4.411500147115338],[44.68046011917412,4.4152012184950635],[44.67963515999659,4.419209953758492],[44.67845354082845,4.430816965275042],[44.67833754809979,4.43145015983457],[44.676678798996086,4.44076969732138],[44.66438952112169,4.5097163272025025],[44.62825518942,4.72224376676498],[44.592120876880585,4.934771178651486],[44.46709878081654,4.940327242101032],[44.34207673191242,4.945883305206774],[44.21705470453964,4.951439306020825],[44.09203264697341,4.956995358556411],[44.08502738954977,4.957298570712063],[44.08502296405957,4.9573075242236815],[44.08497834638966,4.957303015318236],[44.03027860180603,4.959679747271816],[44.01513993660139,4.960437770800805],[44.00758175525159,4.958979640290107],[43.93793948027277,4.941361747120731],[43.937890432824275,4.941357321863196],[43.850309292019055,4.919195563702675],[43.83703453783601,4.915837851831118],[43.81386057172241,4.90996966577783],[43.789179446489,4.90328549128382],[43.71147513807743,4.882234095831828],[43.672435717169186,4.871657073556344],[43.659058391478396,4.868031819973468],[43.622217292941414,4.856335591276957],[43.61688425786065,4.854641155299122],[43.600568361976144,4.8494641551595965],[43.54351865204862,4.831297763485845],[43.50770317254833,4.819516810969285],[43.47502688037423,4.808721323198195],[43.46918098317208,4.806790558049656],[43.43492170542174,4.794679613709915],[43.42146857860369,4.788548349584788],[43.4053667938073,4.780740486568493],[43.324318177982946,4.741437972614438],[43.323979229479704,4.741268502365469],[43.25216096229603,4.704864438906228],[43.23529221579762,4.696289530415103],[43.21349169185486,4.684142959919124],[43.1695784592398,4.6596179010412975],[43.16454859009763,4.65659019447941],[43.13907370522598,4.6412508912065675],[43.127930422579865,4.634522067786634],[43.121219465167556,4.630473197409951],[43.080137793080304,4.602679630559391],[43.06002277177062,4.585543352741789],[43.04431335424598,4.572081306537932],[43.04057660446924,4.567336842568893],[43.03907834468608,4.565401569574435],[43.03779412915604,4.5638676342134055],[43.03552447849248,4.561094074914627],[43.034913603733024,4.560304815898235],[43.03244772337224,4.5544722805547595],[43.03032962231995,4.5492016782698865],[43.02699424375405,4.543765992511803],[43.02612465682443,4.542298967494307],[43.02392638556065,4.535280323392029],[43.02191081846472,4.528502478942783],[43.02129992817563,4.523682229396289],[43.013041699394115,4.4855791675486145],[43.01232823872649,4.4822883744515725],[43.009701849078915,4.474074715427308],[43.00966618506115,4.473972166812501],[43.0093406107193,4.473138300441715],[43.00732513234632,4.467711563330764],[43.0034769498182,4.461731920276909],[42.99768010111938,4.4519040643841175],[42.990295815540094,4.437073079974632],[42.98798153917745,4.433470133633723],[42.9831433973461,4.4257514662418025],[42.98115915221114,4.422581007413467],[42.97015407928371,4.4048293187767635],[42.97009160016143,4.404722288481927],[42.9692979157104,4.403322158935397],[42.952085813503814,4.379880656094142],[42.95003458850164,4.3773345304819005],[42.93967164593685,4.3643585156406015],[42.931859312907115,4.355293176303917],[42.92571914073321,4.348082790151487],[42.898072652397886,4.318483283725434],[42.88531519175112,4.30792416871066]]]}"
